x_m,y_m,heading,theta_rad,kappa_1pm,v_mps,ld_m
26.5676343,-11.3633169,-1.4741962,-1.4741962,0.0051346,8.4999679,1.274995
26.5869215,-11.5623556,-1.4730541,-1.4730541,0.0057113,8.4999679,1.274995
26.6064360,-11.7613722,-1.4717974,-1.4717974,0.0062856,8.4999680,1.274995
26.6262006,-11.9603641,-1.4704299,-1.4704299,0.0068386,8.4999680,1.274995
26.6462373,-12.1593288,-1.4689618,-1.4689618,0.0073474,8.4999680,1.274995
26.6665661,-12.3582641,-1.4674054,-1.4674054,0.0077855,8.4999680,1.274995
26.6872045,-12.5571675,-1.4657825,-1.4657825,0.0081220,8.4999681,1.274995
26.7081657,-12.7560374,-1.4641200,-1.4641200,0.0083216,8.4999681,1.274995
26.7294575,-12.9548723,-1.4624533,-1.4624533,0.0083442,8.4999681,1.274995
26.7510807,-13.1536717,-1.4608265,-1.4608265,0.0081456,8.4999681,1.274995
26.7730273,-13.3524359,-1.4592941,-1.4592941,0.0076763,8.4999681,1.274995
26.7952785,-13.5511666,-1.4579205,-1.4579205,0.0068856,8.4999681,1.274995
26.8178027,-13.7498669,-1.4567822,-1.4567822,0.0057086,8.4999681,1.274995
26.8405532,-13.9485425,-1.4559509,-1.4559509,0.0041697,8.4999681,1.274995
26.8634685,-14.1471962,-1.4554995,-1.4554995,0.0022933,8.4999681,1.274995
26.8864726,-14.3458320,-1.4556057,-1.4556057,-0.0004892,8.4999681,1.274995
26.9094558,-14.5444719,-1.4564329,-1.4564329,-0.0041259,8.4999680,1.274995
26.9322751,-14.7431345,-1.4580660,-1.4580660,-0.0081341,8.4999680,1.274995
26.9547699,-14.9418337,-1.4606464,-1.4606464,-0.0128780,8.4999680,1.274995
26.9767520,-15.1405912,-1.4643172,-1.4643172,-0.0183244,8.4999681,1.274995
26.9980044,-15.3394285,-1.4692201,-1.4692201,-0.0244902,8.4999681,1.274995
27.0182817,-15.5383679,-1.4754930,-1.4754930,-0.0313438,8.4999683,1.274995
27.0373107,-15.7374307,-1.4832610,-1.4832610,-0.0388229,8.4999687,1.274995
27.0547928,-15.9366352,-1.4926304,-1.4926304,-0.0468347,8.4999693,1.274995
27.0704077,-16.1359943,-1.5037041,-1.5037041,-0.0553602,8.4999702,1.274996
27.0838140,-16.3355133,-1.5165454,-1.5165454,-0.0642224,8.4999714,1.274996
27.0946571,-16.5351865,-1.5311112,-1.5311112,-0.0728728,8.4999727,1.274996
27.1025907,-16.7349950,-1.5472890,-1.5472890,-0.0809427,8.4999736,1.274996
27.1072909,-16.9349040,-1.5649177,-1.5649177,-0.0882157,8.4999739,1.274996
27.1084664,-17.1348634,-1.5837867,-1.5837867,-0.0944331,8.4999733,1.274996
27.1058689,-17.3348086,-1.6036645,-1.6036645,-0.0994808,8.4999714,1.274996
27.0992977,-17.5346625,-1.6243104,-1.6243104,-0.1033270,8.4999684,1.274995
27.0886020,-17.7343388,-1.6454936,-1.6454936,-0.1060117,8.4999643,1.274995
27.0736791,-17.9337455,-1.6669964,-1.6669964,-0.1076121,8.4999593,1.274994
27.0544719,-18.1327881,-1.6886181,-1.6886181,-0.1082048,8.4999541,1.274993
27.0309654,-18.3313730,-1.7101631,-1.7101631,-0.1078269,8.4999501,1.274993
27.0031854,-18.5294109,-1.7314241,-1.7314241,-0.1064667,8.4999477,1.274992
26.9712004,-18.7268203,-1.7521870,-1.7521870,-0.1038626,8.4999464,1.274992
26.9351222,-18.9235318,-1.7721558,-1.7721558,-0.1007244,8.4998874,1.274983
26.8951276,-19.1194630,-1.7906587,-1.7906587,-0.0920782,8.4980410,1.274706
26.8515232,-19.3145829,-1.8081493,-1.8081493,-0.0863826,8.3941940,1.259129
26.8045117,-19.5089152,-1.8258309,-1.8258309,-0.0887427,8.2872590,1.243089
26.7540763,-19.7023680,-1.8437005,-1.8437005,-0.0891709,8.1800744,1.227011
26.7002004,-19.8948594,-1.8619738,-1.8619738,-0.0912980,8.0721224,1.210818
26.6428007,-20.0863861,-1.8811327,-1.8811327,-0.0958074,7.9628395,1.194426
26.5817207,-20.2768454,-1.9012860,-1.9012860,-0.1007275,7.8517163,1.177757
26.5168102,-20.4660491,-1.9223785,-1.9223785,-0.1054037,7.7384292,1.160764
26.4479231,-20.6538432,-1.9445004,-1.9445004,-0.1105292,7.6229115,1.143437
26.3749018,-20.8400600,-1.9677946,-1.9677946,-0.1163993,7.5053436,1.125802
26.2975730,-21.0245014,-1.9924151,-1.9924151,-0.1230355,7.3861139,1.107917
26.2157439,-21.2069457,-2.0185483,-2.0185483,-0.1306125,7.2657905,1.089869
26.1291562,-21.3872295,-2.0463955,-2.0463955,-0.1391550,7.1451418,1.071771
26.0375664,-21.5650634,-2.0761465,-2.0761465,-0.1486594,7.0250792,1.053762
25.9407206,-21.7401060,-2.1079815,-2.1079815,-0.1590509,6.9063285,1.035949
25.8383513,-21.9119791,-2.1420503,-2.1420503,-0.1701919,6.7895337,1.018430
25.7301902,-22.0802606,-2.1784615,-2.1784615,-0.1818794,6.6752347,1.001285
25.6159802,-22.2444854,-2.2172667,-2.2172667,-0.1938415,6.5638490,0.984577
25.4954901,-22.4041490,-2.2584488,-2.2584488,-0.2057263,6.4556573,0.968349
25.3685306,-22.5587143,-2.3018998,-2.3018998,-0.2170870,6.3507869,0.952618
25.2349734,-22.7076230,-2.3473990,-2.3473990,-0.2273518,6.2491809,0.937377
25.0947736,-22.8503110,-2.3945807,-2.3945807,-0.2358108,6.1505245,0.922579
24.9479981,-22.9862296,-2.4428735,-2.4428735,-0.2414767,6.0539679,0.908095
24.7948643,-23.1148775,-2.4914516,-2.4914516,-0.2431105,5.9560046,0.893401
24.6357825,-23.2358476,-2.5394353,-2.5394353,-0.2404556,5.8512930,0.877694
24.4713485,-23.3488645,-2.5861839,-2.5861839,-0.2342101,5.7373777,0.860607
24.3013932,-23.4543340,-2.6313649,-2.6313649,-0.2250550,5.6123849,0.841858
24.1267343,-23.5520832,-2.6761966,-2.6761966,-0.2239863,5.4865924,0.822989
23.9484461,-23.6416173,-2.7227593,-2.7227593,-0.2313849,5.3884313,0.808265
23.7659608,-23.7228550,-2.7738122,-2.7738122,-0.2551856,5.3251079,0.798766
23.5796935,-23.7946260,-2.8306210,-2.8306210,-0.2866197,5.2900346,0.793505
23.3892039,-23.8558492,-2.8909637,-2.8909637,-0.3014919,5.2729078,0.790936
23.1956989,-23.9053888,-2.9538893,-2.9538893,-0.3151283,5.2593671,0.788905
22.9990977,-23.9427311,-3.0181333,-3.0181333,-0.3208390,5.2435161,0.786527
22.8004668,-23.9673793,-3.0831565,-3.0831565,-0.3255510,5.2250741,0.783761
22.6007549,-23.9790630,3.1344703,3.1344703,-0.3277040,5.2034367,0.780516
22.4006151,-23.9776375,3.0684523,3.0684523,-0.3296205,5.1799434,0.776992
22.2011558,-23.9630229,3.0023939,3.0023939,-0.3307228,5.1595924,0.773939
22.0034338,-23.9353211,2.9373296,2.9373296,-0.3269633,5.1459577,0.771894
21.8071582,-23.8946622,2.8753261,2.8753261,-0.3113560,5.1418572,0.771279
21.6145519,-23.8421302,2.8197825,2.8197825,-0.2777426,5.1466449,0.771997
21.4253639,-23.7790550,2.7656666,2.7656666,-0.2685787,5.1617124,0.774257
21.2398672,-23.7058401,2.7069636,2.7069636,-0.2960120,5.1850013,0.777750
21.0585664,-23.6216738,2.6473000,2.6473000,-0.2961242,5.2138407,0.782076
20.8831088,-23.5271171,2.5848499,2.5848499,-0.3133898,5.2455144,0.786827
20.7133257,-23.4214405,2.5214123,2.5214123,-0.3168602,5.2778411,0.791676
20.5504340,-23.3051063,2.4581934,2.4581934,-0.3152928,5.3096423,0.796446
20.3951839,-23.1786863,2.3959114,2.3959114,-0.3104881,5.3402212,0.801033
20.2481002,-23.0428454,2.3350057,2.3350057,-0.3036991,5.3692322,0.805385
20.1095670,-22.8983135,2.2758932,2.2758932,-0.2949694,5.3972784,0.809592
19.9798411,-22.7458811,2.2189284,2.2189284,-0.2845559,5.4261152,0.813917
19.8590437,-22.5863623,2.1645125,2.1645125,-0.2723500,5.4579078,0.818686
19.7471544,-22.4205884,2.1132258,2.1132258,-0.2571521,5.4949874,0.824248
19.6439603,-22.2493792,2.0651473,2.0651473,-0.2387679,5.5395981,0.830940
19.5490753,-22.0733370,2.0191187,2.0191187,-0.2309546,5.5941016,0.839115
19.4623931,-21.8931199,1.9757169,1.9757169,-0.2169930,5.6581077,0.848716
19.3836154,-21.7093199,1.9351798,1.9351798,-0.2026774,5.7306993,0.859605
19.3123544,-21.5224870,1.8974550,1.8974550,-0.1886218,5.8107962,0.871619
19.2481914,-21.3331015,1.8624349,1.8624349,-0.1751055,5.8973585,0.884604
19.1906989,-21.1415863,1.8299990,1.8299990,-0.1621894,5.9895159,0.898427
19.1394474,-20.9483069,1.8000244,1.8000244,-0.1498806,6.0865499,0.912982
19.0940113,-20.7535774,1.7723837,1.7723837,-0.1382097,6.1878323,0.928175
19.0539741,-20.5576654,1.7469351,1.7469351,-0.1272372,6.2927749,0.943916
19.0189348,-20.3607969,1.7235273,1.7235273,-0.1170287,6.4008053,0.960121
18.9885128,-20.1631613,1.7019949,1.7019949,-0.1076382,6.5113607,0.976704
18.9623530,-19.9649158,1.6821682,1.6821682,-0.0991007,6.6238910,0.993584
18.9401286,-19.7661902,1.6638725,1.6638725,-0.0914327,6.7378634,1.010680
18.9215435,-19.5670910,1.6469338,1.6469338,-0.0846364,6.8527647,1.027915
18.9063334,-19.3677057,1.6311793,1.6311793,-0.0787059,6.9681015,1.045215
18.8942663,-19.1681058,1.6164379,1.6164379,-0.0736318,7.0833969,1.062510
18.8851428,-18.9683500,1.6025384,1.6025384,-0.0694056,7.1981845,1.079728
18.8787966,-18.7684870,1.5893148,1.5893148,-0.0660222,7.3120004,1.096800
18.8750938,-18.5685578,1.5765969,1.5765969,-0.0634806,7.4243748,1.113656
18.8739339,-18.3685978,1.5642166,1.5642166,-0.0617825,7.5348219,1.130223
18.8752496,-18.1686384,1.5520074,1.5520074,-0.0609268,7.6428324,1.146425
18.8790065,-17.9687093,1.5398024,1.5398024,-0.0609023,7.7478705,1.162181
18.8852035,-17.7688309,1.5274450,1.5274450,-0.0616811,7.8493283,1.177399
18.8938699,-17.5690454,1.5147952,1.5147952,-0.0631674,7.9467028,1.192005
18.9050627,-17.3693871,1.5017400,1.5017400,-0.0652412,8.0394921,1.205924
18.9188609,-17.1698940,1.4882159,1.4882159,-0.0675783,8.1273105,1.219097
18.9353557,-16.9706061,1.4742111,1.4742111,-0.0702656,8.2099806,1.231497
18.9546395,-16.7715716,1.4599204,1.4599204,-0.0714240,8.2876851,1.243153
18.9767652,-16.5728364,1.4453993,1.4453993,-0.0724680,8.3609902,1.254149
19.0017748,-16.3744396,1.4306763,1.4306763,-0.0741386,8.4309066,1.264636
19.0297029,-16.1764302,1.4161026,1.4161026,-0.0725806,8.4988772,1.274832
19.0605135,-15.9788499,1.4015472,1.4015472,-0.0727861,8.4999635,1.274995
19.0941963,-15.7817407,1.3870617,1.3870617,-0.0729678,8.4999636,1.274995
19.1307303,-15.5851422,1.3732214,1.3732214,-0.0697675,8.4999640,1.274995
19.1699813,-15.3890701,1.3607556,1.3607556,-0.0629400,8.4999649,1.274995
19.2116732,-15.1935034,1.3504396,1.3504396,-0.0521020,8.4999659,1.274995
19.2553805,-14.9983763,1.3429769,1.3429769,-0.0376571,8.4999669,1.274995
19.3005435,-14.8035776,1.3388743,1.3388743,-0.0206554,8.4999679,1.274995
19.3465065,-14.6089607,1.3383895,1.3383895,-0.0024270,8.4999690,1.274995
19.3925652,-14.4143604,1.3415489,1.3415489,0.0158976,8.4999703,1.274996
19.4380100,-14.2196106,1.3481836,1.3481836,0.0333101,8.4999719,1.274996
19.4821624,-14.0245605,1.3579931,1.3579931,0.0491787,8.4999735,1.274996
19.5243995,-13.8290860,1.3706165,1.3706165,0.0632350,8.4999745,1.274996
19.5641655,-13.6330952,1.3856600,1.3856600,0.0753217,8.4999744,1.274996
19.6009782,-13.4365312,1.4027250,1.4027250,0.0854115,8.4999727,1.274996
19.6344307,-13.2393713,1.4214318,1.4214318,0.0936029,8.4999687,1.274995
19.6641888,-13.0416238,1.4414364,1.4414364,0.1000901,8.4999623,1.274994
19.6899849,-12.8433240,1.4624506,1.4624506,0.1051243,8.4999540,1.274993
19.7116082,-12.6445286,1.4842350,1.4842350,0.1089723,8.4999456,1.274992
19.7288959,-12.4453114,1.5065994,1.5065994,0.1118662,8.4999404,1.274991
19.7417242,-12.2457587,1.5293965,1.5293965,0.1140276,8.4999394,1.274991
19.7500003,-12.0459663,1.5525224,1.5525224,0.1156680,8.4999408,1.274991
19.7536542,-11.8460365,1.5758973,1.5758973,0.1169085,8.4999425,1.274991
19.7526342,-11.6460760,1.5994575,1.5994575,0.1178320,8.4999454,1.274992
19.7469038,-11.4461950,1.6231583,1.6231583,0.1185339,8.4999525,1.274993
19.7364381,-11.2465057,1.6469684,1.6469684,0.1190757,8.4999706,1.274996
19.7212212,-11.0471221,1.6708643,1.6708643,0.1195039,8.4999904,1.274999
19.7012446,-10.8481586,1.6948363,1.6948363,0.1198783,8.4999753,1.274996
19.6765046,-10.6497308,1.7188762,1.7188762,0.1202231,8.4999438,1.274992
19.6470020,-10.4519548,1.7429766,1.7429766,0.1205232,8.4999517,1.274993
19.6127419,-10.2549469,1.7671295,1.7671295,0.1207876,8.4999842,1.274998
19.5737339,-10.0588237,1.7913353,1.7913353,0.1210432,8.4999639,1.274995
19.5299904,-9.8637017,1.8155955,1.8155955,0.1213187,8.4997513,1.274963
19.4815265,-9.6696981,1.8399106,1.8399106,0.1215984,8.4991591,1.274874
19.4283601,-9.4769299,1.8642797,1.8642797,0.1218642,8.4980084,1.274701
19.3705123,-9.2855142,1.8887004,1.8887004,0.1221244,8.4961431,1.274421
19.3080077,-9.0955681,1.9131721,1.9131721,0.1223821,8.4934454,1.274017
19.2408739,-8.9072081,1.9376960,1.9376960,0.1226378,8.4898419,1.273476
19.1691414,-8.7205509,1.9622687,1.9622687,0.1228891,8.4853018,1.272795
19.0928443,-8.5357124,1.9868902,1.9868902,0.1231332,8.4798318,1.271975
19.0120197,-8.3528081,2.0115593,2.0115593,0.1233660,8.4734557,1.271018
18.9267081,-8.1719532,2.0362711,2.0362711,0.1235854,8.4662414,1.269936
18.8369538,-7.9932616,2.0610239,2.0610239,0.1237895,8.4582645,1.268740
18.7428044,-7.8168463,2.0858149,2.0858149,0.1239765,8.4496049,1.267441
18.6443109,-7.6428191,2.1106387,2.1106387,0.1241443,8.4403465,1.266052
18.5415282,-7.4712903,2.1354924,2.1354924,0.1242913,8.4305742,1.264586
18.4345146,-7.3023688,2.1603711,2.1603711,0.1244156,8.4203714,1.263056
18.3233321,-7.1361618,2.1852695,2.1852695,0.1245154,8.4098190,1.261473
18.2080462,-6.9727743,2.2101831,2.2101831,0.1245889,8.3989943,1.259849
18.0887260,-6.8123095,2.2351052,2.2351052,0.1246341,8.3879705,1.258196
17.9654442,-6.6548680,2.2600308,2.2600308,0.1246489,8.3768166,1.256522
17.8382769,-6.5005481,2.2849533,2.2849533,0.1246323,8.3655977,1.254840
17.7073037,-6.3494454,2.3098650,2.3098650,0.1245802,8.3543747,1.253156
17.5726071,-6.2016518,2.3347588,2.3347588,0.1244831,8.3432054,1.251481
17.4342738,-6.0572571,2.3596034,2.3596034,0.1244557,8.3321441,1.249822
17.2923991,-5.9163464,2.3840205,2.3840205,0.1219419,8.3212451,1.248187
17.1470844,-5.7789018,2.4082765,2.4082765,0.1206990,8.3105627,1.246584
16.9984116,-5.6449614,2.4336634,2.4336634,0.1270050,8.3001352,1.245020
16.8463863,-5.5148377,2.4601136,2.4601136,0.1320489,8.2899862,1.243498
16.6909854,-5.3887904,2.4873231,2.4873231,0.1359371,8.2801459,1.242022
16.5322263,-5.2670280,2.5152556,2.5152556,0.1396171,8.2706494,1.240597
16.3701849,-5.1497879,2.5435940,2.5435940,0.1419026,8.2615363,1.239230
16.2050254,-5.0372808,2.5718052,2.5718052,0.1417535,8.2528493,1.237927
16.0370239,-4.9296475,2.5990230,2.5990230,0.1370684,8.2446309,1.236695
15.8650440,-4.8259560,2.6234971,2.6234971,0.1232462,8.2369785,1.235547
15.6910909,-4.7267965,2.6422235,2.6422235,0.0955501,8.2298309,1.234475
15.5164336,-4.6315238,2.6514998,2.6514998,0.0468637,8.2231871,1.233478
15.3395997,-4.5371816,2.6491501,2.6491501,-0.0135697,8.2172003,1.232580
15.1644329,-4.4431994,2.6492277,2.6492277,-0.0127845,8.2118883,1.231783
14.9879813,-4.3485455,2.6665310,2.6665310,0.0931914,8.2074361,1.231115
14.8114554,-4.2577494,2.6910768,2.6910768,0.1229763,8.2041326,1.230620
14.6316209,-4.1707650,2.7212301,2.7212301,0.1518472,8.2018146,1.230272
14.4487819,-4.0890346,2.7532623,2.7532623,0.1601567,8.2005052,1.230076
14.2634065,-4.0131967,2.7855900,2.7855900,0.1612369,8.2002351,1.230035
14.0756726,-3.9433886,2.8173401,2.8173401,0.1581954,8.2010252,1.230154
13.8857927,-3.8795670,2.8480830,2.8480830,0.1531744,8.2028915,1.230434
13.6940431,-3.8216128,2.8775530,2.8775530,0.1469879,8.2058496,1.230877
13.5007475,-3.7693550,2.9056356,2.9056356,0.1402906,8.2099200,1.231488
13.3062108,-3.7225814,2.9321685,2.9321685,0.1333150,8.2151297,1.232269
13.1106740,-3.6810219,2.9566010,2.9566010,0.1226985,8.2215330,1.233230
12.9139575,-3.6442101,2.9790260,2.9790260,0.1095528,8.2292976,1.234395
12.7165702,-3.6118358,3.0020460,3.0020460,0.1160636,8.2382867,1.235743
12.5185595,-3.5840233,3.0252145,3.0252145,0.1157913,8.2484907,1.237274
12.3199511,-3.5608047,3.0480512,3.0480512,0.1142268,8.2598836,1.238983
12.1208853,-3.5421293,3.0706930,3.0706930,0.1132626,8.2724046,1.240861
11.9214506,-3.5279657,3.0931503,3.0931503,0.1123394,8.2859485,1.242892
11.7217487,-3.5182841,3.1154446,3.1154446,0.1115161,8.3003645,1.245055
11.5218786,-3.5130567,3.1376045,3.1376045,0.1108370,8.3154599,1.247319
11.3219384,-3.5122593,-3.1235248,-3.1235248,0.1103081,8.3310102,1.249652
11.1220255,-3.5158717,-3.1015413,-3.1015413,0.1099432,8.3467773,1.252017
10.9222364,-3.5238778,-3.0795984,-3.0795984,0.1097302,8.3625367,1.254381
10.7226674,-3.5362658,-3.0576736,-3.0576736,0.1096399,8.3781108,1.256717
10.5234143,-3.5530263,-3.0357535,-3.0357535,0.1096190,8.3934079,1.259011
10.3245733,-3.5741504,-3.0138405,-3.0138405,0.1095902,8.4084669,1.261270
10.1262397,-3.5996267,-2.9919600,-2.9919600,0.1094442,8.4235087,1.263526
9.9285082,-3.6294366,-2.9701665,-2.9701665,0.1090502,8.4390005,1.265850
9.7314706,-3.6635488,-2.9485567,-2.9485567,0.1081400,8.4557400,1.268361
9.5352153,-3.7019108,-2.9272886,-2.9272886,0.1067189,8.4750037,1.271251
9.3398257,-3.7444366,-2.9066821,-2.9066821,0.1030787,8.4987637,1.274815
9.1453538,-3.7909794,-2.8868225,-2.8868225,0.0992577,8.4999651,1.274995
8.9518433,-3.8413752,-2.8676929,-2.8676929,0.0958372,8.4999674,1.274995
8.7593302,-3.8954639,-2.8495076,-2.8495076,0.0910997,8.4999680,1.274995
8.5678291,-3.9530454,-2.8325886,-2.8325886,0.0847385,8.4999684,1.274995
8.3773255,-4.0138598,-2.8172598,-2.8172598,0.0767258,8.4999686,1.274995
8.1877718,-4.0775887,-2.8037604,-2.8037604,0.0675166,8.4999688,1.274995
7.9990925,-4.1438717,-2.7921902,-2.7921902,0.0578220,8.4999689,1.274995
7.8111893,-4.2123345,-2.7824860,-2.7824860,0.0484935,8.4999689,1.274995
7.6239620,-4.2826165,-2.7745154,-2.7745154,0.0397932,8.4999689,1.274995
7.4372976,-4.3543898,-2.7679949,-2.7679949,0.0325524,8.4999689,1.274995
7.2510909,-4.4273843,-2.7626746,-2.7626746,0.0265977,8.4999688,1.274995
7.0652856,-4.5013643,-2.7585220,-2.7585220,0.0207586,8.4999687,1.274995
6.8798120,-4.5761060,-2.7554294,-2.7554294,0.0154145,8.4999687,1.274995
6.6945735,-4.6514197,-2.7531645,-2.7531645,0.0112956,8.4999686,1.274995
6.5095047,-4.7271533,-2.7515897,-2.7515897,0.0078543,8.4999685,1.274995
6.3245565,-4.8031778,-2.7505980,-2.7505980,0.0049338,8.4999684,1.274995
6.1396835,-4.8793858,-2.7500938,-2.7500938,0.0025002,8.4999683,1.274995
5.9548487,-4.9556871,-2.7499933,-2.7499933,0.0004838,8.4999683,1.274995
5.7700213,-5.0320071,-2.7502204,-2.7502204,-0.0011573,8.4999682,1.274995
5.5851761,-5.1082853,-2.7507101,-2.7507101,-0.0024664,8.4999681,1.274995
5.4002933,-5.1844731,-2.7514031,-2.7514031,-0.0034805,8.4999681,1.274995
5.2153574,-5.2605329,-2.7522471,-2.7522471,-0.0042346,8.4999680,1.274995
5.0303571,-5.3364367,-2.7531967,-2.7531967,-0.0047613,8.4999680,1.274995
4.8452845,-5.4121649,-2.7542131,-2.7542131,-0.0050913,8.4999679,1.274995
4.6601349,-5.4877050,-2.7552617,-2.7552617,-0.0052534,8.4999679,1.274995
4.4749060,-5.5630510,-2.7563146,-2.7563146,-0.0052743,8.4999679,1.274995
4.2895977,-5.6382020,-2.7573498,-2.7573498,-0.0051787,8.4999679,1.274995
4.1042115,-5.7131612,-2.7583462,-2.7583462,-0.0049891,8.4999678,1.274995
3.9187506,-5.7879357,-2.7592908,-2.7592908,-0.0047260,8.4999678,1.274995
3.7332191,-5.8625350,-2.7601714,-2.7601714,-0.0044073,8.4999678,1.274995
3.5476217,-5.9369710,-2.7609810,-2.7609810,-0.0040492,8.4999678,1.274995
3.3619639,-6.0112568,-2.7617137,-2.7617137,-0.0036654,8.4999678,1.274995
3.1762516,-6.0854066,-2.7623676,-2.7623676,-0.0032679,8.4999678,1.274995
2.9904907,-6.1594350,-2.7629405,-2.7629405,-0.0028667,8.4999678,1.274995
2.8046871,-6.2333571,-2.7634342,-2.7634342,-0.0024704,8.4999678,1.274995
2.6188469,-6.3071875,-2.7638523,-2.7638523,-0.0020858,8.4999678,1.274995
2.4329756,-6.3809403,-2.7641954,-2.7641954,-0.0017186,8.4999678,1.274995
2.2470788,-6.4546294,-2.7644705,-2.7644705,-0.0013735,8.4999678,1.274995
2.0611616,-6.5282674,-2.7646814,-2.7646814,-0.0010540,8.4999677,1.274995
1.8752286,-6.6018663,-2.7648345,-2.7648345,-0.0007632,8.4999677,1.274995
1.6892842,-6.6754368,-2.7649356,-2.7649356,-0.0005035,8.4999677,1.274995
1.5033321,-6.7489886,-2.7649910,-2.7649910,-0.0002767,8.4999677,1.274995
1.3173759,-6.8225301,-2.7650087,-2.7650087,-0.0000845,8.4999677,1.274995
1.1314182,-6.8960684,-2.7649944,-2.7649944,0.0000716,8.4999677,1.274995
0.9454614,-6.9696094,-2.7649565,-2.7649565,0.0001904,8.4999677,1.274995
0.7595073,-7.0431575,-2.7649033,-2.7649033,0.0002706,8.4999677,1.274995
0.5735571,-7.1167155,-2.7648410,-2.7648410,0.0003111,8.4999677,1.274995
0.3876114,-7.1902851,-2.7647795,-2.7647795,0.0003105,8.4999677,1.274995
0.2016701,-7.2638662,-2.7647265,-2.7647265,0.0002677,8.4999677,1.274995
0.0157328,-7.3374571,-2.7646901,-2.7646901,0.0001817,8.4999677,1.274995
-0.1702019,-7.4110548,-2.7646811,-2.7646811,0.0000515,8.4999677,1.274995
-0.3561360,-7.4846542,-2.7647056,-2.7647056,-0.0001239,8.4999677,1.274995
-0.5420718,-7.5582490,-2.7647755,-2.7647755,-0.0003448,8.4999677,1.274995
-0.7280127,-7.6318308,-2.7648981,-2.7648981,-0.0006114,8.4999677,1.274995
-0.9139626,-7.7053898,-2.7650835,-2.7650835,-0.0009232,8.4999677,1.274995
-1.0999261,-7.7789143,-2.7653392,-2.7653392,-0.0012790,8.4999677,1.274995
-1.2859083,-7.8523912,-2.7656751,-2.7656751,-0.0016768,8.4999676,1.274995
-1.4719151,-7.9258056,-2.7660979,-2.7660979,-0.0021136,8.4999676,1.274995
-1.6579528,-7.9991413,-2.7666155,-2.7666155,-0.0025849,8.4999676,1.274995
-1.8440284,-8.0723807,-2.7672324,-2.7672324,-0.0030850,8.4999676,1.274995
-2.0301489,-8.1455052,-2.7679534,-2.7679534,-0.0036065,8.4999676,1.274995
-2.2163224,-8.2184956,-2.7687817,-2.7687817,-0.0041393,8.4999676,1.274995
-2.4025551,-8.2913313,-2.7697170,-2.7697170,-0.0046786,8.4999676,1.274995
-2.5888584,-8.3639938,-2.7707678,-2.7707678,-0.0052229,8.4999676,1.274995
-2.7752318,-8.4364581,-2.7720201,-2.7720201,-0.0063144,8.4999676,1.274995
-2.9616854,-8.5086849,-2.7733558,-2.7733558,-0.0066955,8.4999676,1.274995
-3.1482454,-8.5806665,-2.7746554,-2.7746554,-0.0064870,8.4999676,1.274995
-3.3349090,-8.6524095,-2.7759588,-2.7759588,-0.0065196,8.4999676,1.274995
-3.5216653,-8.7239089,-2.7772670,-2.7772670,-0.0065496,8.4999676,1.274995
-3.7085149,-8.7951639,-2.7785451,-2.7785451,-0.0063969,8.4999677,1.274995
-3.8954559,-8.8661802,-2.7797544,-2.7797544,-0.0060571,8.4999677,1.274995
-4.0824827,-8.9369704,-2.7808505,-2.7808505,-0.0054911,8.4999677,1.274995
-4.2695871,-9.0075556,-2.7817815,-2.7817815,-0.0046676,8.4999677,1.274995
-4.4567572,-9.0779666,-2.7824889,-2.7824889,-0.0035490,8.4999678,1.274995
-4.6439771,-9.1482452,-2.7829044,-2.7829044,-0.0020968,8.4999678,1.274995
-4.8312262,-9.2184460,-2.7829544,-2.7829544,-0.0002707,8.4999678,1.274995
-5.0184787,-9.2886374,-2.7825552,-2.7825552,0.0019702,8.4999678,1.274995
-5.2057030,-9.3589035,-2.7816151,-2.7816151,0.0046659,8.4999678,1.274995
-5.3928610,-9.4293455,-2.7800368,-2.7800368,0.0078549,8.4999678,1.274995
-5.5799073,-9.5000827,-2.7777126,-2.7777126,0.0115720,8.4999678,1.274995
-5.7667883,-9.5712543,-2.7745322,-2.7745322,0.0158468,8.4999679,1.274995
-5.9534415,-9.6430197,-2.7703787,-2.7703787,0.0207001,8.4999680,1.274995
-6.1397944,-9.7155595,-2.7651365,-2.7651365,0.0261407,8.4999681,1.274995
-6.3257637,-9.7890749,-2.7586891,-2.7586891,0.0321570,8.4999683,1.274995
-6.5112542,-9.8637874,-2.7509294,-2.7509294,0.0387280,8.4999687,1.274995
-6.6961587,-9.9399367,-2.7417582,-2.7417582,0.0457706,8.4999692,1.274995
-6.8803576,-10.0177788,-2.7310671,-2.7310671,0.0534159,8.4999700,1.274995
-7.0637142,-10.0975859,-2.7187855,-2.7187855,0.0614264,8.4999709,1.274996
-7.2460770,-10.1796389,-2.7049168,-2.7049168,0.0693831,8.4999718,1.274996
-7.4272842,-10.2642130,-2.6895074,-2.6895074,0.0771028,8.4999725,1.274996
-7.6071664,-10.3515691,-2.6726448,-2.6726448,0.0843778,8.4999726,1.274996
-7.7855494,-10.4419456,-2.6544511,-2.6544511,0.0910302,8.4999719,1.274996
-7.9622581,-10.5355521,-2.6350739,-2.6350739,0.0969481,8.4999704,1.274996
-8.1371193,-10.6325646,-2.6146680,-2.6146680,0.1020835,8.4999680,1.274995
-8.3099640,-10.7331245,-2.5933888,-2.5933888,0.1064434,8.4999648,1.274995
-8.4806295,-10.8373391,-2.5713814,-2.5713814,0.1100768,8.4999614,1.274994
