x_m,y_m,heading,theta_rad,kappa_1pm,v_mps
-12.5436229,44.3307360,-1.7394832,-1.7394832,-0.2991477,5.4120960
-12.5771936,44.1336153,-1.7974960,-1.7974960,-0.2903284,5.4419477
-12.6221377,43.9387693,-1.8532211,-1.8532211,-0.2789809,5.4761225
-12.6778658,43.7467236,-1.9061196,-1.9061196,-0.2648889,5.5167779
-12.7436725,43.5578863,-1.9557278,-1.9557278,-0.2483899,5.5655265
-12.8187569,43.3725578,-2.0017786,-2.0017786,-0.2304415,5.6231296
-12.9022668,43.1909397,-2.0442639,-2.0442639,-0.2124408,5.6893939
-12.9934210,43.0130209,-2.0833708,-2.0833708,-0.1954772,5.7626873
-13.0914686,42.8387895,-2.1193578,-2.1193578,-0.1798745,5.8418534
-13.1957293,42.6681857,-2.1524922,-2.1524922,-0.1656127,5.9259538
-13.3055923,42.5011178,-2.1830164,-2.1830164,-0.1525695,6.0142663
-13.4205099,42.3374708,-2.2111528,-2.2111528,-0.1406298,6.1062225
-13.5399910,42.1771146,-2.2371055,-2.2371055,-0.1297115,6.2013475
-13.6635956,42.0199097,-2.2610677,-2.2610677,-0.1197580,6.2992214
-13.7909304,41.8657126,-2.2832245,-2.2832245,-0.1107254,6.3994583
-13.9216452,41.7143802,-2.3037533,-2.3037533,-0.1025732,6.5016980
-14.0554293,41.5657736,-2.3228236,-2.3228236,-0.0952621,6.6056029
-14.1920263,41.4197415,-2.3405985,-2.3405985,-0.0887912,6.7109411
-14.3312110,41.2761462,-2.3572326,-2.3572326,-0.0831092,6.8172997
-14.4727714,41.1348794,-2.3728700,-2.3728700,-0.0781308,6.9243620
-14.6165270,40.9958400,-2.3876583,-2.3876583,-0.0739254,7.0318666
-14.7623219,40.8589426,-2.4016788,-2.4016788,-0.0700670,7.1395622
-14.9100047,40.7241183,-2.4150795,-2.4150795,-0.0669890,7.2471864
-15.0594626,40.5913014,-2.4280580,-2.4280580,-0.0648852,7.3544171
-15.2106279,40.4604386,-2.4407283,-2.4407283,-0.0633605,7.4608580
-15.3634368,40.3315035,-2.4531812,-2.4531812,-0.0622338,7.5660587
-15.5178362,40.2044839,-2.4655545,-2.4655545,-0.0618243,7.6695253
-15.6737944,40.0793852,-2.4779981,-2.4779981,-0.0621566,7.7707137
-15.8312968,39.9562371,-2.4906619,-2.4906619,-0.0632474,7.8690343
-15.9903466,39.8350930,-2.5036947,-2.5036947,-0.0650827,7.9638639
-16.1509629,39.7160311,-2.5172279,-2.5172279,-0.0675938,8.0545746
-16.3132061,39.5991318,-2.5313651,-2.5313651,-0.0706551,8.1403916
-16.4770842,39.4845388,-2.5461653,-2.5461653,-0.0740134,8.2210600
-16.6426370,39.3723859,-2.5616316,-2.5616316,-0.0773924,8.2964139
-16.8099018,39.2628086,-2.5777022,-2.5777022,-0.0804274,8.3665882
-16.9789038,39.1559347,-2.5942631,-2.5942631,-0.0829647,8.4320750
-17.1496509,39.0518751,-2.6111533,-2.6111533,-0.0842389,8.4904480
-17.3221294,38.9507152,-2.6286248,-2.6286248,-0.0873121,8.4999636
-17.4963472,38.8525850,-2.6468515,-2.6468515,-0.0913227,8.4999638
-17.6723237,38.7576468,-2.6656023,-2.6656023,-0.0939298,8.4999644
-17.8500489,38.6660250,-2.6845180,-2.6845180,-0.0947555,8.4999652
-18.0294753,38.5777812,-2.7032493,-2.7032493,-0.0938270,8.4999660
-18.2105232,38.4929135,-2.7214466,-2.7214466,-0.0911709,8.4999667
-18.3930855,38.4113542,-2.7387507,-2.7387507,-0.0866996,8.4999672
-18.5770320,38.3329659,-2.7548130,-2.7548130,-0.0804667,8.4999675
-18.7622138,38.2575422,-2.7693396,-2.7693396,-0.0727349,8.4999677
-18.9484710,38.1848167,-2.7821376,-2.7821376,-0.0640197,8.4999677
-19.1356426,38.1144812,-2.7931472,-2.7931472,-0.0550078,8.4999677
-19.3235756,38.0462112,-2.8024431,-2.8024431,-0.0463687,8.4999676
-19.5121332,37.9796918,-2.8101925,-2.8101925,-0.0385942,8.4999675
-19.7011988,37.9146362,-2.8166197,-2.8166197,-0.0319524,8.4999674
-19.8906822,37.8507959,-2.8219672,-2.8219672,-0.0265445,8.4999673
-20.0805226,37.7879637,-2.8264762,-2.8264762,-0.0223842,8.4999672
-20.2706423,37.7259888,-2.8303764,-2.8303764,-0.0193705,8.4999670
-20.4609997,37.6647567,-2.8338824,-2.8338824,-0.0174265,8.4999669
-20.6515677,37.6041933,-2.8371926,-2.8371926,-0.0164733,8.4999669
-20.8423324,37.5442619,-2.8404913,-2.8404913,-0.0164320,8.4999668
-21.0332912,37.4849609,-2.8439442,-2.8439442,-0.0172205,8.4999668
-21.2244517,37.4263202,-2.8477009,-2.8477009,-0.0187512,8.4999668
-21.4158297,37.3683985,-2.8518904,-2.8518904,-0.0209270,8.4999668
-21.6074479,37.3112793,-2.8566212,-2.8566212,-0.0236398,8.4999668
-21.7993340,37.2550673,-2.8619765,-2.8619765,-0.0267709,8.4999669
-21.9915188,37.1998836,-2.8680148,-2.8680148,-0.0301919,8.4999669
-22.1840342,37.1458611,-2.8747656,-2.8747656,-0.0337661,8.4999670
-22.3769109,37.0931392,-2.8822296,-2.8822296,-0.0373426,8.4999670
-22.5701772,37.0418580,-2.8903711,-2.8903711,-0.0407496,8.4999669
-22.7638560,36.9921516,-2.8991191,-2.8991191,-0.0438031,8.4999666
-22.9579637,36.9441410,-2.9083718,-2.9083718,-0.0463487,8.4999661
-23.1525088,36.8979281,-2.9180005,-2.9180005,-0.0482595,8.4999658
-23.3474869,36.8535912,-2.9278668,-2.9278668,-0.0494321,8.4999659
-23.5428885,36.8111811,-2.9378457,-2.9378457,-0.0499650,8.4999660
-23.7387035,36.7707230,-2.9478448,-2.9478448,-0.0500425,8.4999661
-23.9349135,36.7322248,-2.9578029,-2.9578029,-0.0498145,8.4999662
-24.1314975,36.6956823,-2.9676884,-2.9676884,-0.0494436,8.4999664
-24.3284336,36.6610848,-2.9775046,-2.9775046,-0.0490829,8.4999665
-24.5257004,36.6284220,-2.9872775,-2.9872775,-0.0488649,8.4999666
-24.7232776,36.5976885,-2.9970578,-2.9970578,-0.0488961,8.4999667
-24.9211466,36.5688887,-3.0069094,-3.0069094,-0.0492525,8.4999668
-25.1192904,36.5420395,-3.0169055,-3.0169055,-0.0499770,8.4999669
-25.3176934,36.5171722,-3.0271227,-3.0271227,-0.0510789,8.4999671
-25.5163408,36.4943332,-3.0376305,-3.0376305,-0.0525368,8.4999672
-25.7152179,36.4735827,-3.0484923,-3.0484923,-0.0543056,8.4999673
-25.9143092,36.4549935,-3.0597575,-3.0597575,-0.0563305,8.4999674
-26.1135977,36.4386482,-3.0714574,-3.0714574,-0.0585170,8.4999674
-26.3130641,36.4246356,-3.0835896,-3.0835896,-0.0606915,8.4999674
-26.5126862,36.4130439,-3.0961166,-3.0961166,-0.0626758,8.4999671
-26.7124381,36.4039537,-3.1089691,-3.1089691,-0.0643248,8.4999669
-26.9122905,36.3974315,-3.1220554,-3.1220554,-0.0655075,8.4999669
-27.1122112,36.3935251,-3.1352633,-3.1352633,-0.0661303,8.4999668
-27.3121662,36.3922595,3.1347192,3.1347192,-0.0661208,8.4999666
-27.5121206,36.3936339,3.1216602,3.1216602,-0.0654139,8.4999663
-27.7120399,36.3976193,3.1088956,3.1088956,-0.0639657,8.4999659
-27.9118886,36.4041561,3.0965797,3.0965797,-0.0617200,8.4999658
-28.1116383,36.4131535,3.0848674,3.0848674,-0.0586739,8.4999661
-28.3112697,36.4244898,3.0738912,3.0738912,-0.0549687,8.4999663
-28.5107652,36.4380166,3.0637503,3.0637503,-0.0507637,8.4999665
-28.7101139,36.4535658,3.0545134,3.0545134,-0.0462186,8.4999666
-28.9093109,36.4709557,3.0462127,3.0462127,-0.0415147,8.4999667
-29.1083572,36.4899985,3.0388486,3.0388486,-0.0368167,8.4999668
-29.3072581,36.5105066,3.0323931,3.0323931,-0.0322622,8.4999668
-29.5060227,36.5322983,3.0267963,3.0267963,-0.0279572,8.4999668
-29.7046623,36.5552021,3.0219953,3.0219953,-0.0239768,8.4999668
-29.9031897,36.5790593,3.0179153,3.0179153,-0.0203690,8.4999668
-30.1016181,36.6037263,3.0144765,3.0144765,-0.0171605,8.4999668
-30.2999605,36.6290755,3.0115981,3.0115981,-0.0143621,8.4999668
-30.4982291,36.6549955,3.0091969,3.0091969,-0.0119732,8.4999668
-30.6964348,36.6813915,3.0071937,3.0071937,-0.0099859,8.4999668
-30.8945873,36.7081845,3.0055110,3.0055110,-0.0083866,8.4999668
-31.0926944,36.7353109,3.0040738,3.0040738,-0.0071585,8.4999668
-31.2907624,36.7627220,3.0028125,3.0028125,-0.0062821,8.4999668
-31.4887957,36.7903829,3.0016607,3.0016607,-0.0057360,8.4999668
-31.6867972,36.8182719,3.0005573,3.0005573,-0.0054972,8.4999668
-31.8847680,36.8463794,2.9994450,2.9994450,-0.0055414,8.4999668
-32.0827076,36.8747071,2.9982730,2.9982730,-0.0058426,8.4999668
-32.2806141,36.9032668,2.9969952,2.9969952,-0.0063738,8.4999668
-32.4784842,36.9320794,2.9955716,2.9955716,-0.0071063,8.4999669
-32.6763134,36.9611737,2.9939677,2.9939677,-0.0080100,8.4999669
-32.8740959,36.9905853,2.9921550,2.9921550,-0.0090537,8.4999669
-33.0718250,37.0203554,2.9901128,2.9901128,-0.0102047,8.4999669
-33.2694932,37.0505293,2.9878269,2.9878269,-0.0114300,8.4999670
-33.4670921,37.0811550,2.9852876,2.9852876,-0.0126971,8.4999670
-33.6646128,37.1122824,2.9824935,2.9824935,-0.0139728,8.4999670
-33.8620460,37.1439616,2.9794484,2.9794484,-0.0152385,8.4999670
-34.0593827,37.1762420,2.9761563,2.9761563,-0.0164498,8.4999670
-34.2566074,37.2091711,2.9725818,2.9725818,-0.0178147,8.4999671
-34.4537086,37.2428042,2.9687284,2.9687284,-0.0194861,8.4999671
-34.6506888,37.2771983,2.9647936,2.9647936,-0.0196117,8.4999672
-34.8475365,37.3123680,2.9607539,2.9607539,-0.0201902,8.4999673
-35.0442388,37.3483323,2.9565919,2.9565919,-0.0208408,8.4999674
-35.2407835,37.3851138,2.9523285,2.9523285,-0.0213463,8.4999675
-35.4371649,37.4227320,2.9479920,2.9479920,-0.0217145,8.4999676
-35.6333831,37.4612018,2.9436208,2.9436208,-0.0218959,8.4999677
-35.8294330,37.5005293,2.9392605,2.9392605,-0.0218440,8.4999677
-36.0253112,37.5407116,2.9349701,2.9349701,-0.0214954,8.4999678
-36.2210166,37.5817342,2.9308251,2.9308251,-0.0207754,8.4999678
-36.4165514,37.6235679,2.9269159,2.9269159,-0.0195969,8.4999678
-36.6119218,37.6661658,2.9233541,2.9233541,-0.0178616,8.4999678
-36.8071397,37.7094594,2.9202722,2.9202722,-0.0154626,8.4999678
-37.0022236,37.7533545,2.9178253,2.9178253,-0.0122888,8.4999677
-37.1971994,37.7977268,2.9161894,2.9161894,-0.0082301,8.4999676
-37.3921023,37.8424180,2.9155632,2.9155632,-0.0031822,8.4999676
-37.5869770,37.8872312,2.9161637,2.9161637,0.0029521,8.4999675
-37.7818783,37.9319273,2.9182232,2.9182232,0.0102478,8.4999676
-37.9768708,37.9762218,2.9219834,2.9219834,0.0187604,8.4999680
-38.1720281,38.0197827,2.9276746,2.9276746,0.0284092,8.4999690
-38.3674296,38.0622321,2.9355317,2.9355317,0.0392444,8.4999708
-38.5631576,38.1031447,2.9457614,2.9457614,0.0511342,8.4999733
-38.7592930,38.1420528,2.9584149,2.9584149,0.0632950,8.4999754
-38.9559037,38.1784758,2.9734016,2.9734016,0.0749835,8.4999763
-39.1530371,38.2119481,2.9905295,2.9905295,0.0857254,8.4999754
-39.3507138,38.2420390,3.0095208,3.0095208,0.0950599,8.4999719
-39.5489257,38.2683705,3.0300628,3.0300628,0.1028276,8.4999643
-39.7476361,38.2906250,3.0518535,3.0518535,0.1090666,8.4999512
-39.9467841,38.3085445,3.0746223,3.0746223,0.1139492,8.4999327
-40.1462885,38.3219254,3.0981422,3.0981422,0.1176924,8.4999157
-40.3460525,38.3306107,3.1222274,3.1222274,0.1205086,8.4999120
-40.5459680,38.3344826,-3.1364424,-3.1364424,0.1226443,8.4999219
-40.7459186,38.3334528,-3.1116092,-3.1116092,0.1242380,8.4999482
-40.9457823,38.3274584,-3.0865572,-3.0865572,0.1253172,8.4998017
-41.1454336,38.3164594,-3.0613583,-3.0613583,0.1260414,8.4985023
-41.3447447,38.3004334,-3.0360652,-3.0360652,0.1265135,8.4954359
-41.5435873,38.2793718,-3.0107243,-3.0107243,0.1267471,8.4907464
-41.7418329,38.2532786,-2.9853761,-2.9853761,0.1267811,8.4845354
-41.9393538,38.2221691,-2.9600545,-2.9600545,0.1266456,8.4768904
-42.1360240,38.1860685,-2.9347874,-2.9347874,0.1263677,8.4679007
-42.3317192,38.1450107,-2.9095998,-2.9095998,0.1259722,8.4576638
-42.5263177,38.0990375,-2.8845088,-2.8845088,0.1254840,8.4462867
-42.7197004,38.0481969,-2.8595288,-2.8595288,0.1249295,8.4338849
-42.9117511,37.9925425,-2.8346675,-2.8346675,0.1243371,8.4205794
-43.1023563,37.9321320,-2.8099265,-2.8099265,0.1237374,8.4064942
-43.2914055,37.8670258,-2.7853008,-2.7853008,0.1231627,8.3917542
-43.4787906,37.7972857,-2.7607793,-2.7607793,0.1226456,8.3764823
-43.6644056,37.7229736,-2.7363438,-2.7363438,0.1222175,8.3607982
-43.8481461,37.6441500,-2.7119721,-2.7119721,0.1219065,8.3448162
-44.0299085,37.5608734,-2.6876337,-2.6876337,0.1217349,8.3286443
-44.2095890,37.4731988,-2.6632994,-2.6632994,0.1217165,8.3123835
-44.3870834,37.3811780,-2.6389364,-2.6389364,0.1218568,8.2961273
-44.5622844,37.2848601,-2.6145158,-2.6145158,0.1221385,8.2799623
-44.7350858,37.1842902,-2.5899930,-2.5899930,0.1225872,8.2639680
-44.9053692,37.0795134,-2.5652712,-2.5652712,0.1236961,8.2482162
-45.0730166,36.9705554,-2.5403786,-2.5403786,0.1244778,8.2327722
-45.2379182,36.8574460,-2.5152928,-2.5152928,0.1254010,8.2176852
-45.3999362,36.7402320,-2.4899227,-2.4899227,0.1269271,8.2029792
-45.5589252,36.6189484,-2.4642923,-2.4642923,0.1281962,8.1886704
-45.7147518,36.4936317,-2.4384233,-2.4384233,0.1294052,8.1747758
-45.8672835,36.3643274,-2.4123243,-2.4123243,0.1305467,8.1613122
-46.0163879,36.2310876,-2.3860000,-2.3860000,0.1316815,8.1482975
-46.1619327,36.0939702,-2.3594464,-2.3594464,0.1328254,8.1357512
-46.3037842,35.9530383,-2.3326613,-2.3326613,0.1339935,8.1236954
-46.4418081,35.8083603,-2.3056400,-2.3056400,0.1351855,8.1121554
-46.5758688,35.6600103,-2.2783800,-2.2783800,0.1363922,8.1011594
-46.7058299,35.5080687,-2.2508836,-2.2508836,0.1375928,8.0907367
-46.8315704,35.3526043,-2.2231549,-2.2231549,0.1387417,8.0809220
-46.9529800,35.1936772,-2.1952139,-2.1952139,0.1397728,8.0717426
-47.0699125,35.0314060,-2.1670961,-2.1670961,0.1406323,8.0631896
-47.1822450,34.8658992,-2.1388618,-2.1388618,0.1411947,8.0552509
-47.2898640,34.6972815,-2.1105997,-2.1105997,0.1413193,8.0479295
-47.3926705,34.5256978,-2.0824245,-2.0824245,0.1408951,8.0412497
-47.4905858,34.3513156,-2.0544849,-2.0544849,0.1397688,8.0352444
-47.5835600,34.1743258,-2.0269680,-2.0269680,0.1377390,8.0299581
-47.6715834,33.9949387,-2.0000977,-2.0000977,0.1345946,8.0254430
-47.7547184,33.8133323,-1.9740859,-1.9740859,0.1301689,8.0217648
-47.8332733,33.6292234,-1.9491804,-1.9491804,0.1245807,8.0191085
-47.9071459,33.4433992,-1.9255740,-1.9255740,0.1182573,8.0174158
-47.9765628,33.2560150,-1.9031413,-1.9031413,0.1104956,8.0167390
-48.0417381,33.0671816,-1.8801647,-1.8801647,0.1162268,8.0171692
-48.1025000,32.8770816,-1.8570815,-1.8570815,0.1152263,8.0188967
-48.1589258,32.6853994,-1.8331958,-1.8331958,0.1195045,8.0218010
-48.2108122,32.4922205,-1.8078889,-1.8078889,0.1265582,8.0259287
-48.2578315,32.2976343,-1.7813611,-1.7813611,0.1326527,8.0313242
-48.2996762,32.1018540,-1.7539327,-1.7539327,0.1373316,8.0380388
-48.3360581,31.9054198,-1.7259117,-1.7259117,0.1404049,8.0462078
-48.3669383,31.7079401,-1.6975511,-1.6975511,0.1420150,8.0557722
-48.3922147,31.5095974,-1.6691045,-1.6691045,0.1423860,8.0667891
-48.4118436,31.3105740,-1.6407840,-1.6407840,0.1417319,8.0793178
-48.4258307,31.1110496,-1.6127596,-1.6127596,0.1402480,8.0934160
-48.4342220,30.9111994,-1.5851673,-1.5851673,0.1381037,8.1091320
-48.4370965,30.7111924,-1.5581233,-1.5581233,0.1354472,8.1264948
-48.4345634,30.5113223,-1.5316991,-1.5316991,0.1322968,8.1456184
-48.4267493,30.3115607,-1.5059340,-1.5059340,0.1289109,8.1663293
-48.4137893,30.1120333,-1.4808497,-1.4808497,0.1254305,8.1884672
-48.3958264,29.9128660,-1.4564471,-1.4564471,0.1219817,8.2117927
-48.3730070,29.7141777,-1.4327004,-1.4327004,0.1186818,8.2359853
-48.3454751,29.5160787,-1.4095641,-1.4095641,0.1156266,8.2606567
-48.3133680,29.3186715,-1.3869741,-1.3869741,0.1129037,8.2853730
-48.2768120,29.1220504,-1.3648576,-1.3648576,0.1105512,8.3096844
-48.2359206,28.9263044,-1.3431302,-1.3431302,0.1086142,8.3331583
-48.1907912,28.7315149,-1.3217096,-1.3217096,0.1071170,8.3554166
-48.1415057,28.5377592,-1.3006021,-1.3006021,0.1057546,8.3761720
-48.0881495,28.3451148,-1.2798574,-1.2798574,0.1033805,8.3952691
-48.0307941,28.1535698,-1.2590807,-1.2590807,0.1033157,8.4126717
-47.9694646,27.9632357,-1.2378680,-1.2378680,0.1065232,8.4286159
-47.9041135,27.7742505,-1.2165507,-1.2165507,0.1065469,8.4436456
-47.8347503,27.5867050,-1.1952239,-1.1952239,0.1067418,8.4586100
-47.7614065,27.4006891,-1.1740287,-1.1740287,0.1061675,8.4748347
-47.6841377,27.2162715,-1.1532991,-1.1532991,0.1037477,8.4943389
-47.6030640,27.0334977,-1.1332843,-1.1332843,0.1001303,8.4998677
-47.5183487,26.8523833,-1.1141287,-1.1141287,0.0959373,8.4999672
-47.4301797,26.6729246,-1.0961803,-1.0961803,0.0899101,8.4999690
-47.3388033,26.4950757,-1.0799711,-1.0799711,0.0811926,8.4999694
-47.2445549,26.3187287,-1.0660192,-1.0660192,0.0698447,8.4999692
-47.1478539,26.1437111,-1.0546530,-1.0546530,0.0568391,8.4999689
-47.0491687,25.9698018,-1.0459012,-1.0459012,0.0437200,8.4999687
-46.9489648,25.7967620,-1.0395327,-1.0395327,0.0317812,8.4999685
-46.8476609,25.6243638,-1.0351953,-1.0351953,0.0216233,8.4999684
-46.7456105,25.4524071,-1.0325299,-1.0325299,0.0132701,8.4999683
-46.6431026,25.2807238,-1.0312240,-1.0312240,0.0064804,8.4999682
-46.5403710,25.1091752,-1.0310234,-1.0310234,0.0009628,8.4999681
-46.4376054,24.9376479,-1.0317234,-1.0317234,-0.0035347,8.4999681
-46.3349603,24.7660494,-1.0331579,-1.0331579,-0.0072045,8.4999681
-46.2325618,24.5943044,-1.0351897,-1.0351897,-0.0101865,8.4999681
-46.1305127,24.4223521,-1.0377007,-1.0377007,-0.0125798,8.4999680
-46.0288960,24.2501446,-1.0405860,-1.0405860,-0.0144531,8.4999680
-45.9277767,24.0776448,-1.0437520,-1.0437520,-0.0158530,8.4999680
-45.8272043,23.9048262,-1.0471085,-1.0471085,-0.0168084,8.4999680
-45.7272126,23.7316711,-1.0505705,-1.0505705,-0.0173338,8.4999680
-45.6278211,23.5581711,-1.0540516,-1.0540516,-0.0174315,8.4999680
-45.5290343,23.3843264,-1.0574651,-1.0574651,-0.0170929,8.4999680
-45.4308415,23.2101455,-1.0607196,-1.0607196,-0.0162994,8.4999680
-45.3332161,23.0356460,-1.0637188,-1.0637188,-0.0150240,8.4999680
-45.2361145,22.8608545,-1.0663592,-1.0663592,-0.0132326,8.4999680
-45.1394747,22.6858071,-1.0685305,-1.0685305,-0.0108862,8.4999680
-45.0432151,22.5105501,-1.0701125,-1.0701125,-0.0079425,8.4999680
-44.9472327,22.3351407,-1.0709782,-1.0709782,-0.0043595,8.4999679
-44.8514021,22.1596481,-1.0709911,-1.0709911,-0.0000977,8.4999679
-44.7555735,21.9841538,-1.0700091,-1.0700091,0.0048765,8.4999679
-44.6595724,21.8087533,-1.0678858,-1.0678858,0.0105877,8.4999679
-44.5631989,21.6335567,-1.0644704,-1.0644704,0.0170459,8.4999680
-44.4662274,21.4586899,-1.0596184,-1.0596184,0.0242369,8.4999681
-44.3684085,21.2842955,-1.0531912,-1.0531912,0.0321158,8.4999685
-44.2694707,21.1105333,-1.0450707,-1.0450707,0.0405871,8.4999691
-44.1691253,20.9375805,-1.0351416,-1.0351416,0.0496324,8.4999700
-44.0670678,20.7656329,-1.0233156,-1.0233156,0.0591447,8.4999711
-43.9629845,20.5949050,-1.0096141,-1.0096141,0.0685504,8.4999722
-43.8565724,20.4256201,-0.9941402,-0.9941402,0.0774264,8.4999730
-43.7475543,20.2580030,-0.9770443,-0.9770443,0.0855533,8.4999730
-43.6356874,20.0922751,-0.9585278,-0.9585278,0.0926664,8.4999720
-43.5207716,19.9286475,-0.9388144,-0.9388144,0.0986575,8.4999698
-43.4026531,19.7673175,-0.9181299,-0.9181299,0.1035144,8.4999664
-43.2812231,19.6084651,-0.8966859,-0.8966859,0.1073080,8.4999620
-43.1564148,19.4522529,-0.8746710,-0.8746710,0.1101586,8.4999575
-43.0281972,19.2988250,-0.8522458,-0.8522458,0.1122006,8.4999537
-42.8965711,19.1483103,-0.8295468,-0.8295468,0.1135746,8.4999516
-42.7615602,19.0008192,-0.8066722,-0.8066722,0.1143843,8.4999510
-42.6232104,18.8564540,-0.7837201,-0.7837201,0.1149802,8.4999507
